id,coordinates,flood_risk,date,longitude,latitude,max_risk_last_2_weeks,sum_risk_last_2_weeks,radius,hotspot_name
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6cad,"(32.3368, 4.1463)",0,"Friday, December 13, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6cac,"(32.3368, 4.1463)",0,"Saturday, December 14, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6cab,"(32.3368, 4.1463)",0,"Sunday, December 15, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6caa,"(32.3368, 4.1463)",0,"Monday, December 16, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6ca9,"(32.3368, 4.1463)",0,"Tuesday, December 17, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6ca8,"(32.3368, 4.1463)",0,"Wednesday, December 18, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6ca7,"(32.3368, 4.1463)",0,"Thursday, December 19, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6ca6,"(32.3368, 4.1463)",0,"Friday, December 20, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6ca5,"(32.3368, 4.1463)",0,"Saturday, December 21, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6ca4,"(32.3368, 4.1463)",0,"Sunday, December 22, 2024",32.3368,4.1463,0,0,2,"Magwi, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a90,"(29.9036, -1.4844)",0,"Monday, December 09, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a8f,"(29.9036, -1.4844)",0,"Tuesday, December 10, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a8e,"(29.9036, -1.4844)",0,"Wednesday, December 11, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a8d,"(29.9036, -1.4844)",0,"Thursday, December 12, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a8c,"(29.9036, -1.4844)",0,"Friday, December 13, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a8b,"(29.9036, -1.4844)",0,"Saturday, December 14, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a8a,"(29.9036, -1.4844)",0,"Sunday, December 15, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a89,"(29.9036, -1.4844)",0,"Monday, December 16, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a88,"(29.9036, -1.4844)",0,"Tuesday, December 17, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a87,"(29.9036, -1.4844)",0,"Wednesday, December 18, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a86,"(29.9036, -1.4844)",1,"Thursday, December 19, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a85,"(29.9036, -1.4844)",0,"Friday, December 20, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a84,"(29.9036, -1.4844)",0,"Saturday, December 21, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6a83,"(29.9036, -1.4844)",0,"Sunday, December 22, 2024",29.9036,-1.4844,1,1,6,"Colline Butandi, Rwanda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6871,"(38.315, 11.4364)",0,"Monday, December 09, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6870,"(38.315, 11.4364)",0,"Tuesday, December 10, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-686f,"(38.315, 11.4364)",0,"Wednesday, December 11, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-686e,"(38.315, 11.4364)",0,"Thursday, December 12, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-686d,"(38.315, 11.4364)",0,"Friday, December 13, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-686c,"(38.315, 11.4364)",0,"Saturday, December 14, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-686b,"(38.315, 11.4364)",0,"Sunday, December 15, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-686a,"(38.315, 11.4364)",0,"Monday, December 16, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6869,"(38.315, 11.4364)",0,"Tuesday, December 17, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6868,"(38.315, 11.4364)",0,"Wednesday, December 18, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6867,"(38.315, 11.4364)",0,"Thursday, December 19, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6866,"(38.315, 11.4364)",0,"Friday, December 20, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6865,"(38.315, 11.4364)",0,"Saturday, December 21, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6864,"(38.315, 11.4364)",0,"Sunday, December 22, 2024",38.315,11.4364,0,0,2,"Ank'osa, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6652,"(39.5335, 10.7706)",0,"Monday, December 09, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6651,"(39.5335, 10.7706)",0,"Tuesday, December 10, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6650,"(39.5335, 10.7706)",0,"Wednesday, December 11, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-664f,"(39.5335, 10.7706)",0,"Thursday, December 12, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-664e,"(39.5335, 10.7706)",0,"Friday, December 13, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-664d,"(39.5335, 10.7706)",0,"Saturday, December 14, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-664c,"(39.5335, 10.7706)",0,"Sunday, December 15, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-664b,"(39.5335, 10.7706)",0,"Monday, December 16, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-664a,"(39.5335, 10.7706)",0,"Tuesday, December 17, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6649,"(39.5335, 10.7706)",0,"Wednesday, December 18, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6648,"(39.5335, 10.7706)",0,"Thursday, December 19, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6647,"(39.5335, 10.7706)",0,"Friday, December 20, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6646,"(39.5335, 10.7706)",0,"Saturday, December 21, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6645,"(39.5335, 10.7706)",0,"Sunday, December 22, 2024",39.5335,10.7706,0,0,2,"Albuko, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6433,"(34.5491, 0.5357)",0,"Monday, December 09, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6432,"(34.5491, 0.5357)",0,"Tuesday, December 10, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6431,"(34.5491, 0.5357)",0,"Wednesday, December 11, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6430,"(34.5491, 0.5357)",0,"Thursday, December 12, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-642f,"(34.5491, 0.5357)",0,"Friday, December 13, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-642e,"(34.5491, 0.5357)",0,"Saturday, December 14, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-642d,"(34.5491, 0.5357)",0,"Sunday, December 15, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-642c,"(34.5491, 0.5357)",0,"Monday, December 16, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-642b,"(34.5491, 0.5357)",0,"Tuesday, December 17, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-642a,"(34.5491, 0.5357)",0,"Wednesday, December 18, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6429,"(34.5491, 0.5357)",0,"Thursday, December 19, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6428,"(34.5491, 0.5357)",0,"Friday, December 20, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6427,"(34.5491, 0.5357)",0,"Saturday, December 21, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6426,"(34.5491, 0.5357)",0,"Sunday, December 22, 2024",34.5491,0.5357,0,0,2,"Bungoma, Kenya"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6214,"(30.3023, -0.5525)",0,"Monday, December 09, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6213,"(30.3023, -0.5525)",0,"Tuesday, December 10, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6212,"(30.3023, -0.5525)",0,"Wednesday, December 11, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6211,"(30.3023, -0.5525)",0,"Thursday, December 12, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6210,"(30.3023, -0.5525)",0,"Friday, December 13, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-620f,"(30.3023, -0.5525)",0,"Saturday, December 14, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-620e,"(30.3023, -0.5525)",0,"Sunday, December 15, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-620d,"(30.3023, -0.5525)",0,"Monday, December 16, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-620c,"(30.3023, -0.5525)",0,"Tuesday, December 17, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-620b,"(30.3023, -0.5525)",0,"Wednesday, December 18, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-620a,"(30.3023, -0.5525)",0,"Thursday, December 19, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6209,"(30.3023, -0.5525)",0,"Friday, December 20, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6208,"(30.3023, -0.5525)",0,"Saturday, December 21, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-6207,"(30.3023, -0.5525)",0,"Sunday, December 22, 2024",30.3023,-0.5525,0,0,2,"Kayanta, Uganda"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5ff2,"(36.794, 8.8993)",0,"Monday, December 09, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5ff1,"(36.794, 8.8993)",0,"Tuesday, December 10, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5ff0,"(36.794, 8.8993)",0,"Wednesday, December 11, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fef,"(36.794, 8.8993)",0,"Thursday, December 12, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fee,"(36.794, 8.8993)",0,"Friday, December 13, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fed,"(36.794, 8.8993)",0,"Saturday, December 14, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fec,"(36.794, 8.8993)",0,"Sunday, December 15, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5feb,"(36.794, 8.8993)",0,"Monday, December 16, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fea,"(36.794, 8.8993)",0,"Tuesday, December 17, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fe9,"(36.794, 8.8993)",0,"Wednesday, December 18, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fe8,"(36.794, 8.8993)",0,"Thursday, December 19, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fe7,"(36.794, 8.8993)",0,"Friday, December 20, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fe6,"(36.794, 8.8993)",0,"Saturday, December 21, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5fe5,"(36.794, 8.8993)",0,"Sunday, December 22, 2024",36.794,8.8993,0,0,2,"Wedo, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dd3,"(33.3932, 4.1373)",0,"Monday, December 09, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dd2,"(33.3932, 4.1373)",0,"Tuesday, December 10, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dd1,"(33.3932, 4.1373)",0,"Wednesday, December 11, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dd0,"(33.3932, 4.1373)",0,"Thursday, December 12, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dcf,"(33.3932, 4.1373)",0,"Friday, December 13, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dce,"(33.3932, 4.1373)",0,"Saturday, December 14, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dcd,"(33.3932, 4.1373)",0,"Sunday, December 15, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dcc,"(33.3932, 4.1373)",0,"Monday, December 16, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dcb,"(33.3932, 4.1373)",0,"Tuesday, December 17, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dca,"(33.3932, 4.1373)",0,"Wednesday, December 18, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dc9,"(33.3932, 4.1373)",0,"Thursday, December 19, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dc8,"(33.3932, 4.1373)",0,"Friday, December 20, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dc7,"(33.3932, 4.1373)",0,"Saturday, December 21, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5dc6,"(33.3932, 4.1373)",0,"Sunday, December 22, 2024",33.3932,4.1373,0,0,2,"Chukudum, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5bb3,"(34.6731, 9.4895)",0,"Monday, December 09, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5bb2,"(34.6731, 9.4895)",0,"Tuesday, December 10, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5bb1,"(34.6731, 9.4895)",0,"Wednesday, December 11, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5bb0,"(34.6731, 9.4895)",0,"Thursday, December 12, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5baf,"(34.6731, 9.4895)",0,"Friday, December 13, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5bae,"(34.6731, 9.4895)",0,"Saturday, December 14, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5bad,"(34.6731, 9.4895)",0,"Sunday, December 15, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5bac,"(34.6731, 9.4895)",0,"Monday, December 16, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5bab,"(34.6731, 9.4895)",0,"Tuesday, December 17, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5baa,"(34.6731, 9.4895)",0,"Wednesday, December 18, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5ba9,"(34.6731, 9.4895)",0,"Thursday, December 19, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5ba8,"(34.6731, 9.4895)",0,"Friday, December 20, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5ba7,"(34.6731, 9.4895)",0,"Saturday, December 21, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5ba6,"(34.6731, 9.4895)",0,"Sunday, December 22, 2024",34.6731,9.4895,0,0,2,"Hoba, Ethiopia"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5994,"(30.6441, 4.3731)",0,"Monday, December 09, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5993,"(30.6441, 4.3731)",0,"Tuesday, December 10, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5992,"(30.6441, 4.3731)",0,"Wednesday, December 11, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5991,"(30.6441, 4.3731)",0,"Thursday, December 12, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5990,"(30.6441, 4.3731)",0,"Friday, December 13, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-598f,"(30.6441, 4.3731)",0,"Saturday, December 14, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-598e,"(30.6441, 4.3731)",0,"Sunday, December 15, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-598d,"(30.6441, 4.3731)",0,"Monday, December 16, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-598c,"(30.6441, 4.3731)",0,"Tuesday, December 17, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-598b,"(30.6441, 4.3731)",0,"Wednesday, December 18, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-598a,"(30.6441, 4.3731)",0,"Thursday, December 19, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5989,"(30.6441, 4.3731)",0,"Friday, December 20, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5988,"(30.6441, 4.3731)",0,"Saturday, December 21, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
hybas_hotsport_cluster.fid-5413dab1_193f03655f5_-5987,"(30.6441, 4.3731)",0,"Sunday, December 22, 2024",30.6441,4.3731,0,0,2,"Mogu, South Sudan"
